place_id,author_name,rating,text,city
ChIJHy_uxjQtDogREgbDgcjizn8,Gene Ivanov,5,"Step into Aba, a delightful Mediterranean haven in Chicago's lively Fulton District. From the first bite to the last, Aba offers a taste of the Mediterranean that's nothing short of magical. Picture yourself indulging in dishes bursting with flavors that transport you straight to sun-soaked shores.

The menu at Aba is a celebration of culinary artistry, with each dish crafted to perfection. From the robust lamb kefta to the delicate richness of grilled scallops, every bite is a journey through Mediterranean authenticity and innovation.

The ambiance at Aba is pure enchantment. Imagine a warm glow of ambient lighting, lively chatter filling the air, and the inviting decor adorned with charming olive trees. It's a touch of nature right in the heart of the bustling city, creating an atmosphere that feels like a cozy escape.

As you savor the delicious food, the carefully curated music at Aba adds to the friendly vibe, setting the perfect rhythm for an evening filled with joy. The staff, with their genuine warmth and impeccable service, make you feel like a cherished friend rather than just a diner.

In a nutshell, Aba in the Fulton District is not just a restaurant; it's a friendly embrace of Mediterranean delights. With its delectable cuisine, charming ambiance featuring olive trees, and a staff that treats you like family, Aba is all about a Mediterranean experience right in the heart of Chicago.",Chicago
ChIJHy_uxjQtDogREgbDgcjizn8,Claudia E,5,"This is one of my favorite restaurants. We first visited when they first opened back in 2018 and now again in 2023 (we are not from Chicago). The food tastes incredible. We got the classic hummus, crispy potatoes, Brussels sprouts, and chicken kebab plate. The house bread is addicting and you will probably be asking your server for more. The only thing we did notice is that the service is slow. It took a very long time for everything to come out but considering it was delicious we overlooked the long wait. Will definitely be returning on my next trip to Chicago.",Chicago
ChIJHy_uxjQtDogREgbDgcjizn8,Suhail Peer,5,"Aba is one of my favorite and personally highest rated restaurant ever! The service is amazing, the food is just mouthwatering, smells amazing, and delicious. The drinks are a nice pairing to their shared platesu. The indoor dining room is lively while the outdoor patio is bright and lush. I’ve dined both inside and outside.

Their brunch menu is also very good — to be honest without drinks their brunch is very affordable!",Chicago
ChIJHy_uxjQtDogREgbDgcjizn8,Brandon Douglas,5,"Rarely do I just hand out perfect 5's. Aba is definitely an exception to this as they go above and beyond to make sure you have the best culinary experience they can achieve. The food is amazing quality, and everything I've tried so far has been extremely well seasoned and cooked perfectly. The cocktail, wine, and specialty beer selection have so many choices for any meal pairing occasion, and the service makes you feel like you're right at home with some of the most professional waiters/waitresses and Chefs in the business.  We need more restaurants like this in the city.",Chicago
ChIJtydKsawsDogRY5t2aUIXeBc,Keith Housholder,5,"The 676 Restaurant & Bar is an upscale breakfast venue. My wife had the house-smoked salmon and I had the prosciutto Benedict. Both were delicious. The venue was classy and beautiful, if that's not redundant. The service was Michelin level. I highly recommend this restaurant.",Chicago
ChIJtydKsawsDogRY5t2aUIXeBc,Kevin O'Brien,4,"We went here based on Google ratings, and the restaurant was surprisingly empty. The service was fantastic and the food was really good. The only downside to this restaurant is that the ambience is a little dated. It feels like an old restaurant that needs a facelift. Otherwise, I would definitely go back for the food. The price was reasonable as well.",Chicago
ChIJtydKsawsDogRY5t2aUIXeBc,Jade Chandler-Haag,5,"We ordered the 676 Burger, Chicken Calzone, and Pepperoni Pizza. Everything was delicious and the crust on the pizza and calzone was crispy, chewy, flavorful goodness. Our server Dena really made our experience 20/10! She was personable, friendly, and knowledgeable about the menu. Our drinks were never empty and the food arrived quickly. I definately suggest dinner at 676 Restaurant & Bar!",Chicago
ChIJtydKsawsDogRY5t2aUIXeBc,Brie B,1,Can’t review the food because we were never seated but can comment on the service. Visiting from the west coast and made a reservation we were excited about after reading these other reviews. We waited about 10 minutes at the hostess stand on what looked like a slow night. We asked the bartender if we would be helped after no one acknowledged us and he said someone would be right over. Waited another 10 minutes and decided to leave. Had a great dinner at Quartino close by!,Chicago
ChIJtydKsawsDogRY5t2aUIXeBc,Sarah Rhodes,5,"Amazing food, great service!!! Very reasonable priced gourmet food. My steak was seriously amazing!! Top notch, melt in your mouth. Our waiter Victor was so sweet. Very kind and friendly. The food came out so quickly. & I would eat here all the time. Small menu but good choices and very visibly pleasing with great flavor.",Chicago
ChIJcVWnFFPTD4gR4wHd5_rdgxo,Jared Tidwell,5,"Top notch service and atmosphere, if you are okay with a packed, nostalgic styled establishment. Food is good but expensive, which is relative to your budget. $200+ for two at dinner. I’ve always enjoyed the sides and the desserts but not wowed by the main courses. It’s a must when in Chicago, despite some of the issues which are subjective.",Chicago
ChIJcVWnFFPTD4gR4wHd5_rdgxo,PL,5,Classy restaurant setting.  Excellent food and service.  We had the calamari and crab cake for the starters.  The RL burger and the corned beef sandwich for the main meal.  All fantastic.,Chicago
ChIJcVWnFFPTD4gR4wHd5_rdgxo,Anthony R,5,"What a beautiful atmosphere at the RL Restaurant. I had a light lunch at the bar and had a wonderful experience even though this place was jam-packed during my time there. The service at the bar was amazing, and the food was solid even though the menu is somewhat limited. I couldn't recommend the Polo Bar highly enough. This establishment is extremely classy!",Chicago
ChIJcVWnFFPTD4gR4wHd5_rdgxo,Andrew,5,Absolutely one of our most favorites in Chicago.  Ricardo was a fantastic server.  Atmosphere is classic and warm feeling.  Food is spectacular!,Chicago
ChIJcVWnFFPTD4gR4wHd5_rdgxo,Thomas Shepherd,5,"One of the best dinning experiences I’ve ever had. Great food, very attentive service and a wonderful atmosphere to celebrate a birthday. I couldn’t have been happier with my experience here!",Chicago
ChIJ-XdXNKUsDogRW-m5g5Siao8,Jerry’s Adventure,4,"Great brunch location with fast service and quality food.
Wagyu sandwich was delicious, tender beef, and solid seasoning.
Brussels sprouts, however, were bit oily due to excess oil and choice of cheese, I would not recommend if you seek something light for your side dish.
Macaroni and cheese was on point with balanced seasoning and with good textures.
Chicken wings were a great appetizer. It’s slightly on the sweet side but the hot sauce makes the flavor perfectly balanced. Super crispy shell and tender, fall-of-the-bone meat were the highlights.
Our server was attentive.",Chicago
ChIJ-XdXNKUsDogRW-m5g5Siao8,Preston p,3,"An hour wait on a Saturday at 2pm is a bit much especially when the restaurant wasn't that busy but hey. This location definitely takes advantage of it's prime spot so close to Nederlander theatre, Block 37, Daley Plaza and the like. We liked the food but spending 206 bucks is a bit much for a Saturday late lunch. The menu is very heavy drink filled and there aren't that many food options. Greg the manager was great and very friendly. 9 dollars for a hot chocolate with one housemade marshmallow was a bit much. We also got charged a tip already for a bit party even though we just had 6 of us. It's a shame since we probably would have tipped more than they put on there. We enjoyed our time here but won't be back due to the long wait times, expensive food and lack of food options on the menu.",Chicago
ChIJ-XdXNKUsDogRW-m5g5Siao8,Josh Banfield,5,"Old school Chicago restaurant with a large selection of American food and great cocktail options served by workers in classic Chicago style.

We came for lunch and it was packed, so I'd recommend making a reservation vs walking in. The buffalo chicken sandwich and the BLT were amazing, the portions and side of fries were huge and one easily would feed two people.

They also have good bourbon drinks, bartenders are not rookies by any means.

Coming for brunch or dinner are both great as the menu fits either need, can't wait to come back for the burger. At least 10 came out of the kitchen as we were there.",Chicago
